transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000039,card_00726,2026-01-30T00:52:51Z,695.93,pharmacy,AE,False,False
txn_0000040,card_00484,2026-01-27T00:18:28Z,75.27,online_retail,GB,False,False
txn_0000041,card_00474,2026-01-30T15:56:05Z,28.4,fuel,AE,False,False
txn_0000042,card_00648,2026-01-24T00:29:03Z,73.31,grocery,GB,True,False
txn_0000043,card_00437,2026-01-11T11:08:14Z,112.47,entertainment,SG,True,True
txn_0000044,card_00352,2026-01-13T02:00:05Z,88.86,pharmacy,US,True,False
txn_0000045,card_00134,2026-01-05T03:46:42Z,299.67,travel,US,False,False
txn_0000046,card_00237,2026-01-06T15:49:13Z,116.03,utilities,AE,True,False
txn_0000047,card_00683,2026-01-23T04:11:36Z,9.47,pharmacy,DE,True,False
txn_0000048,card_00642,2026-01-19T11:22:53Z,19.62,entertainment,AE,False,False
txn_0000049,card_00551,2026-01-16T22:58:41Z,91.54,electronics,US,False,False
txn_0000050,card_00464,2026-01-19T08:27:25Z,169.18,grocery,GB,False,False
txn_0000051,card_00101,2026-01-23T18:35:24Z,52.72,entertainment,US,True,False
txn_0000052,card_00843,2026-01-13T18:11:14Z,5.14,entertainment,IN,True,False
txn_0000053,card_00162,2026-01-19T04:32:20Z,470.27,online_retail,SG,False,False
txn_0000054,card_00557,2026-01-21T08:33:34Z,46.57,fuel,SG,False,False
txn_0000055,card_00134,2026-01-04T09:02:33Z,14.56,atm_withdrawal,US,False,False
txn_0000056,card_00287,2026-01-19T19:05:15Z,28.78,travel,SG,False,False
txn_0000057,card_00010,2026-01-22T09:28:31Z,160.21,online_retail,GB,True,False
txn_0000058,card_00455,2026-01-28T19:01:30Z,214.78,grocery,SG,False,False
txn_0000059,card_00261,2026-01-20T15:09:40Z,150.56,atm_withdrawal,SG,True,False
txn_0000060,card_00897,2026-01-16T23:43:23Z,100.05,entertainment,GB,False,False
txn_0000061,card_00575,2026-01-13T08:39:46Z,122.46,online_retail,US,True,False
txn_0000062,card_00347,2026-01-19T11:54:51Z,266.44,entertainment,AE,True,False
txn_0000063,card_00567,2026-01-30T22:45:52Z,84.2,restaurant,IN,True,False
txn_0000064,card_00609,2026-01-29T03:04:30Z,198.78,atm_withdrawal,AE,True,False
txn_0000065,card_00612,2026-01-27T05:48:32Z,193.17,online_retail,IN,False,False
txn_0000066,card_00706,2026-01-17T16:53:05Z,132.12,fuel,US,True,False
txn_0000067,card_00037,2026-01-29T01:15:39Z,198.28,grocery,IN,True,False
txn_0000068,card_00095,2026-01-30T13:53:55Z,193.04,online_retail,SG,False,False
txn_0000069,card_00762,2026-01-13T09:36:14Z,216.91,online_retail,US,True,False
txn_0000070,card_00641,2026-01-07T16:43:14Z,146.31,travel,IN,False,False
txn_0000071,card_00634,2026-01-28T22:20:15Z,60.94,online_retail,DE,False,False
txn_0000072,card_00602,2026-01-06T12:36:30Z,16.22,utilities,AE,False,False
txn_0000073,card_00461,2026-01-07T14:34:16Z,12.94,pharmacy,IN,False,False
txn_0000074,card_00494,2026-01-14T01:55:33Z,38.44,restaurant,GB,True,False
txn_0000075,card_00746,2026-01-22T09:52:55Z,54.92,restaurant,DE,True,False
txn_0000076,card_00567,2026-01-26T12:36:42Z,10.96,atm_withdrawal,GB,False,False
txn_0000077,card_00730,2026-01-23T02:05:27Z,73.38,entertainment,US,False,False
txn_0000078,card_00435,2026-01-07T14:15:28Z,418.45,travel,GB,False,False
txn_0000079,card_00748,2026-01-13T16:22:11Z,287.58,online_retail,AE,False,False
txn_0000080,card_00386,2026-01-19T19:55:36Z,18.17,utilities,GB,False,False
txn_0000081,card_00463,2026-01-23T05:41:00Z,29.94,entertainment,SG,True,False
txn_0000082,card_00245,2026-01-04T07:17:47Z,89.39,utilities,US,False,False
txn_0000083,card_00803,2026-01-14T23:46:57Z,51.08,pharmacy,US,False,False
txn_0000084,card_00010,2026-01-08T16:05:13Z,60.76,electronics,IN,False,False
txn_0000085,card_00153,2026-01-04T08:42:10Z,89.68,grocery,AE,True,False
txn_0000086,card_00472,2026-01-06T00:29:31Z,77.67,restaurant,AE,True,False
txn_0000087,card_00095,2026-01-15T21:14:45Z,890.0,travel,SG,True,False
txn_0000088,card_00172,2026-01-11T20:22:49Z,41.68,utilities,GB,True,False
txn_0000089,card_00628,2026-01-24T08:38:54Z,50.48,atm_withdrawal,GB,False,False
txn_0000090,card_00778,2026-01-10T14:52:54Z,43.27,atm_withdrawal,GB,True,True
txn_0000091,card_00367,2026-01-07T01:18:06Z,20.83,restaurant,GB,True,False
txn_0000092,card_00234,2026-01-25T07:09:32Z,115.76,online_retail,DE,True,False
txn_0000093,card_00575,2026-01-12T18:37:38Z,53.09,fuel,AE,False,False
txn_0000094,card_00687,2026-01-15T12:55:53Z,37.9,restaurant,AE,False,False
txn_0000095,card_00607,2026-01-09T12:17:02Z,59.07,online_retail,GB,True,False
txn_0000096,card_00172,2026-01-05T20:43:34Z,21.41,pharmacy,SG,True,False
txn_0000097,card_00722,2026-01-18T14:00:06Z,275.76,pharmacy,IN,True,False
txn_0000098,card_00227,2026-01-19T14:23:55Z,6.82,electronics,IN,True,False
txn_0000099,card_00296,2026-01-03T14:35:56Z,199.58,grocery,US,False,False
txn_0000100,card_00398,2026-01-28T03:16:31Z,15.88,fuel,GB,True,False
txn_0000101,card_00689,2026-01-02T04:17:11Z,63.31,utilities,DE,True,False
txn_0000102,card_00782,2026-01-05T16:19:43Z,25.03,restaurant,SG,True,False
txn_0000103,card_00297,2026-01-15T20:55:33Z,61.97,travel,AE,False,False
txn_0000104,card_00749,2026-01-09T05:21:08Z,21.53,atm_withdrawal,DE,True,False
txn_0000105,card_00199,2026-01-26T07:04:24Z,1.65,pharmacy,SG,True,False
txn_0000106,card_00538,2026-01-21T01:27:07Z,54.81,online_retail,GB,True,False
txn_0000107,card_00684,2026-01-01T05:11:44Z,88.93,fuel,GB,False,False
txn_0000108,card_00051,2026-01-17T18:19:24Z,198.27,travel,US,True,False
txn_0000109,card_00291,2026-01-23T07:49:15Z,25.45,online_retail,DE,False,False
txn_0000110,card_00131,2026-01-08T16:39:00Z,104.33,online_retail,GB,False,False
txn_0000111,card_00117,2026-01-29T01:45:18Z,158.87,fuel,DE,True,False
txn_0000112,card_00789,2026-01-04T09:44:32Z,2.1,pharmacy,GB,True,False
txn_0000113,card_00477,2026-01-07T06:08:28Z,18.84,restaurant,US,False,False
txn_0000114,card_00653,2026-01-15T09:22:46Z,19.99,fuel,US,True,False
txn_0000115,card_00839,2026-01-19T23:05:10Z,112.12,electronics,DE,True,False
txn_0000116,card_00871,2026-01-04T17:18:14Z,150.58,utilities,DE,True,False
txn_0000117,card_00478,2026-01-28T13:17:52Z,96.87,restaurant,SG,False,False
txn_0000118,card_00605,2026-01-15T23:44:45Z,316.64,fuel,AE,True,False
txn_0000119,card_00061,2026-01-25T20:57:37Z,179.56,utilities,GB,True,False
txn_0000120,card_00502,2026-01-30T21:16:31Z,129.26,entertainment,SG,True,False
txn_0000121,card_00756,2026-01-16T02:06:13Z,8.94,fuel,GB,True,False
txn_0000122,card_00389,2026-01-09T13:45:24Z,24.97,atm_withdrawal,DE,True,False
txn_0000123,card_00256,2026-01-20T03:24:13Z,34.27,travel,GB,True,False
txn_0000124,card_00115,2026-01-21T08:43:14Z,85.12,utilities,GB,True,False
txn_0000125,card_00556,2026-01-16T05:17:13Z,43.18,atm_withdrawal,US,False,False
txn_0000126,card_00278,2026-01-17T21:06:20Z,88.54,utilities,SG,False,False
txn_0000127,card_00453,2026-01-13T04:27:07Z,69.11,online_retail,US,True,False
txn_0000128,card_00475,2026-01-27T13:30:36Z,42.03,atm_withdrawal,IN,True,False
txn_0000129,card_00873,2026-01-19T00:35:13Z,234.6,atm_withdrawal,SG,False,False
txn_0000130,card_00375,2026-01-11T05:13:17Z,76.79,electronics,US,False,False
txn_0000131,card_00211,2026-01-24T08:21:55Z,263.78,online_retail,US,False,False
txn_0000132,card_00284,2026-01-07T11:13:28Z,50.43,grocery,AE,True,False
txn_0000133,card_00297,2026-01-25T09:05:30Z,270.72,online_retail,SG,False,False
txn_0000134,card_00897,2026-01-15T08:58:04Z,23.15,travel,IN,True,False
txn_0000135,card_00132,2026-01-30T05:25:19Z,39.83,grocery,GB,True,False
txn_0000136,card_00755,2026-01-03T18:54:51Z,65.2,restaurant,GB,True,False
txn_0000137,card_00883,2026-01-17T12:48:19Z,45.34,grocery,DE,False,False
txn_0000138,card_00368,2026-01-13T06:01:29Z,39.87,travel,AE,True,False
txn_0000139,card_00877,2026-01-06T00:23:31Z,38.79,fuel,GB,False,False
txn_0000140,card_00388,2026-01-28T02:38:55Z,64.27,grocery,AE,True,False
txn_0000141,card_00604,2026-01-06T16:41:04Z,11.35,fuel,SG,False,False
txn_0000142,card_00278,2026-01-10T16:46:52Z,19.08,restaurant,IN,True,False
txn_0000143,card_00191,2026-01-27T11:25:32Z,8.33,utilities,GB,False,False
txn_0000144,card_00418,2026-01-01T04:15:38Z,132.39,restaurant,GB,True,False
txn_0000145,card_00844,2026-01-28T16:32:33Z,68.22,pharmacy,IN,True,False
txn_0000146,card_00515,2026-01-26T19:05:35Z,252.23,restaurant,SG,False,False
txn_0000147,card_00179,2026-01-10T11:33:01Z,99.42,fuel,GB,False,False
txn_0000148,card_00222,2026-01-25T23:20:51Z,26.26,electronics,DE,False,False
txn_0000149,card_00440,2026-01-30T02:13:36Z,165.96,electronics,SG,False,True
txn_0000150,card_00802,2026-01-20T22:23:08Z,316.29,atm_withdrawal,DE,True,False
txn_0000151,card_00056,2026-01-19T09:24:49Z,68.19,pharmacy,GB,False,False
txn_0000152,card_00567,2026-01-22T19:46:45Z,29.89,electronics,AE,False,False
txn_0000153,card_00716,2026-01-07T09:48:10Z,135.29,atm_withdrawal,IN,False,False
txn_0000154,card_00343,2026-01-11T17:57:40Z,92.8,fuel,US,True,False
txn_0000155,card_00812,2026-01-10T13:45:55Z,60.95,restaurant,IN,False,False
txn_0000156,card_00187,2026-01-14T07:44:49Z,24.08,online_retail,SG,True,False
txn_0000157,card_00399,2026-01-09T20:08:35Z,68.76,electronics,DE,False,False
txn_0000158,card_00366,2026-01-11T21:31:23Z,157.49,grocery,GB,True,False
txn_0000159,card_00591,2026-01-17T06:47:25Z,154.65,utilities,AE,True,False
txn_0000160,card_00140,2026-01-25T19:09:22Z,18.95,atm_withdrawal,AE,False,False
txn_0000161,card_00849,2026-01-30T17:40:06Z,28.12,entertainment,DE,True,False
txn_0000162,card_00492,2026-01-29T22:07:03Z,30.69,utilities,DE,False,False
txn_0000163,card_00075,2026-01-20T15:47:46Z,33.88,pharmacy,US,False,False
txn_0000164,card_00772,2026-01-14T05:29:26Z,137.98,fuel,IN,True,False
txn_0000165,card_00446,2026-01-14T20:12:58Z,319.33,pharmacy,SG,True,False
txn_0000166,card_00432,2026-01-19T05:37:38Z,130.58,fuel,US,False,False
txn_0000167,card_00834,2026-01-26T06:37:10Z,44.24,atm_withdrawal,AE,False,False
txn_0000168,card_00859,2026-01-17T19:51:45Z,69.05,pharmacy,GB,True,False
txn_0000169,card_00407,2026-01-03T19:20:58Z,46.14,restaurant,IN,True,False
txn_0000170,card_00263,2026-01-10T11:03:19Z,61.71,utilities,DE,True,False
txn_0000171,card_00512,2026-01-05T12:39:17Z,251.55,atm_withdrawal,GB,True,False
txn_0000172,card_00736,2026-01-03T00:03:54Z,12.5,electronics,GB,True,False
txn_0000173,card_00797,2026-01-19T07:41:31Z,596.1,entertainment,DE,True,False
txn_0000174,card_00359,2026-01-20T01:03:25Z,29.84,grocery,IN,True,False
txn_0000175,card_00156,2026-01-23T18:55:50Z,72.6,entertainment,AE,False,False
txn_0000176,card_00825,2026-01-27T07:01:27Z,55.25,online_retail,SG,False,False
txn_0000177,card_00344,2026-01-17T22:24:02Z,99.8,entertainment,DE,True,False
txn_0000178,card_00808,2026-01-26T09:26:33Z,17.72,travel,SG,True,False
txn_0000179,card_00010,2026-01-07T12:17:24Z,440.4,utilities,SG,True,False
txn_0000180,card_00306,2026-01-21T05:56:46Z,92.39,grocery,DE,True,False
txn_0000181,card_00006,2026-01-15T02:15:55Z,25.93,fuel,IN,True,False
txn_0000182,card_00671,2026-01-05T16:36:04Z,153.57,travel,AE,False,False
txn_0000183,card_00597,2026-01-01T01:41:33Z,305.1,fuel,GB,False,False
txn_0000184,card_00788,2026-01-24T17:49:14Z,130.64,utilities,GB,True,False
txn_0000185,card_00315,2026-01-06T11:48:27Z,59.84,entertainment,IN,True,False
txn_0000186,card_00510,2026-01-24T17:18:11Z,69.93,online_retail,GB,True,False
txn_0000187,card_00052,2026-01-01T00:44:35Z,84.04,atm_withdrawal,US,True,False
txn_0000188,card_00476,2026-01-12T13:22:09Z,66.84,grocery,IN,True,False
txn_0000189,card_00868,2026-01-07T01:02:34Z,270.82,restaurant,GB,False,False
txn_0000190,card_00310,2026-01-17T11:15:33Z,52.83,fuel,GB,False,False
txn_0000191,card_00871,2026-01-03T08:30:42Z,53.43,restaurant,AE,False,False
txn_0000192,card_00466,2026-01-26T04:52:34Z,296.98,grocery,GB,False,False
txn_0000193,card_00302,2026-01-07T02:37:45Z,9.59,travel,SG,False,False
txn_0000194,card_00237,2026-01-01T16:37:06Z,146.41,electronics,DE,True,False
txn_0000195,card_00743,2026-01-06T23:07:10Z,139.23,entertainment,SG,False,False
txn_0000196,card_00419,2026-01-15T17:28:23Z,42.77,entertainment,SG,True,False
txn_0000197,card_00347,2026-01-27T12:23:34Z,39.39,entertainment,IN,False,False
txn_0000198,card_00139,2026-01-01T08:09:31Z,117.85,fuel,IN,True,False
txn_0000199,card_00681,2026-01-18T23:40:22Z,81.24,fuel,US,True,False
txn_0000200,card_00874,2026-01-27T03:26:36Z,20.18,utilities,DE,True,False
txn_0000201,card_00463,2026-01-11T01:43:46Z,4.3,restaurant,AE,True,False
txn_0000202,card_00357,2026-01-19T03:49:17Z,166.45,travel,US,False,False
txn_0000203,card_00692,2026-01-13T05:49:36Z,162.29,utilities,SG,True,False
txn_0000204,card_00267,2026-01-25T20:15:05Z,33.32,pharmacy,SG,False,False
txn_0000205,card_00516,2026-01-15T03:26:55Z,147.51,fuel,US,True,True
txn_0000206,card_00746,2026-01-03T22:37:47Z,92.06,restaurant,IN,True,False
txn_0000207,card_00624,2026-01-04T07:14:12Z,67.6,online_retail,US,True,False
txn_0000208,card_00361,2026-01-24T08:45:52Z,62.67,atm_withdrawal,US,False,False
txn_0000209,card_00753,2026-01-24T09:38:38Z,184.94,restaurant,DE,True,False
txn_0000210,card_00367,2026-01-25T15:14:39Z,328.15,electronics,SG,True,False
txn_0000211,card_00198,2026-01-06T17:17:40Z,20.41,atm_withdrawal,US,True,False
txn_0000212,card_00891,2026-01-07T09:09:44Z,29.54,restaurant,SG,False,False
txn_0000213,card_00533,2026-01-23T14:12:33Z,32.75,grocery,GB,True,False
txn_0000214,card_00258,2026-01-10T19:15:03Z,67.44,entertainment,US,True,False
txn_0000215,card_00227,2026-01-18T03:39:47Z,167.55,pharmacy,IN,True,False
txn_0000216,card_00593,2026-01-10T18:14:07Z,422.88,atm_withdrawal,DE,True,False
txn_0000217,card_00450,2026-01-06T00:55:14Z,231.93,utilities,GB,False,False
txn_0000218,card_00771,2026-01-25T22:31:04Z,350.23,online_retail,SG,False,False
txn_0000219,card_00699,2026-01-01T01:41:42Z,16.87,utilities,SG,True,False
txn_0000220,card_00781,2026-01-17T11:31:51Z,186.12,restaurant,IN,True,False
txn_0000221,card_00181,2026-01-04T10:54:53Z,795.4,fuel,IN,False,False
txn_0000222,card_00054,2026-01-20T00:32:52Z,140.66,electronics,US,False,False
txn_0000223,card_00196,2026-01-23T19:21:30Z,268.69,atm_withdrawal,US,True,False
txn_0000224,card_00549,2026-01-05T19:48:15Z,35.75,grocery,DE,True,False
txn_0000225,card_00274,2026-01-29T06:00:48Z,33.71,online_retail,GB,True,False
txn_0000226,card_00166,2026-01-01T12:07:36Z,84.29,grocery,AE,True,False
txn_0000227,card_00696,2026-01-11T08:05:04Z,33.94,restaurant,US,False,False
txn_0000228,card_00157,2026-01-10T01:42:24Z,163.19,utilities,DE,False,False
txn_0000229,card_00695,2026-01-07T12:23:07Z,10.52,restaurant,AE,False,False
txn_0000230,card_00481,2026-01-10T13:10:29Z,277.24,online_retail,DE,True,False
txn_0000231,card_00899,2026-01-20T13:12:34Z,159.2,travel,GB,True,False
txn_0000232,card_00813,2026-01-13T22:51:20Z,24.44,travel,SG,True,False
txn_0000233,card_00198,2026-01-12T08:26:53Z,841.51,entertainment,SG,True,False
txn_0000234,card_00710,2026-01-11T19:58:51Z,20.73,pharmacy,US,True,False
txn_0000235,card_00698,2026-01-15T00:32:32Z,55.31,online_retail,IN,True,False
txn_0000236,card_00318,2026-01-02T15:13:52Z,46.34,entertainment,US,True,False
txn_0000237,card_00634,2026-01-13T06:00:55Z,61.41,travel,DE,False,False
txn_0000238,card_00874,2026-01-15T11:53:13Z,154.9,utilities,IN,False,False
txn_0000239,card_00512,2026-01-10T14:46:17Z,161.51,electronics,AE,False,False
txn_0000240,card_00355,2026-01-15T18:58:45Z,48.27,travel,GB,True,False
txn_0000241,card_00820,2026-01-15T23:09:59Z,48.49,entertainment,AE,True,False
txn_0000242,card_00221,2026-01-28T22:25:34Z,89.96,restaurant,IN,True,False
txn_0000243,card_00798,2026-01-22T20:47:57Z,29.97,fuel,GB,True,False
txn_0000244,card_00254,2026-01-22T15:13:53Z,77.39,online_retail,SG,False,False
txn_0000245,card_00246,2026-01-24T23:11:04Z,58.19,entertainment,IN,False,False
txn_0000246,card_00282,2026-01-10T21:29:06Z,69.86,grocery,SG,False,False
txn_0000247,card_00548,2026-01-04T15:24:14Z,165.57,travel,US,False,False
txn_0000248,card_00684,2026-01-06T21:41:37Z,19.02,restaurant,DE,True,False
txn_0000249,card_00617,2026-01-02T03:12:49Z,84.3,electronics,US,True,False
txn_0000250,card_00266,2026-01-01T02:45:26Z,212.3,atm_withdrawal,US,True,False
txn_0000251,card_00721,2026-01-04T02:47:17Z,16.52,entertainment,DE,True,False
txn_0000252,card_00131,2026-01-21T16:18:39Z,63.93,pharmacy,DE,False,False
txn_0000253,card_00514,2026-01-25T15:31:17Z,46.08,grocery,AE,False,False
txn_0000254,card_00289,2026-01-30T15:33:45Z,374.6,grocery,DE,False,False
txn_0000255,card_00440,2026-01-16T15:23:11Z,154.64,entertainment,SG,True,False
txn_0000256,card_00268,2026-01-01T01:34:49Z,31.1,atm_withdrawal,US,False,False
txn_0000257,card_00092,2026-01-25T17:10:47Z,22.75,grocery,SG,True,False
txn_0000258,card_00137,2026-01-06T16:54:24Z,31.94,electronics,US,False,False
txn_0000259,card_00046,2026-01-08T09:13:32Z,29.94,restaurant,AE,True,False
txn_0000260,card_00431,2026-01-23T15:47:22Z,192.32,online_retail,AE,False,False
txn_0000261,card_00159,2026-01-05T02:06:22Z,169.37,pharmacy,US,True,False
txn_0000262,card_00093,2026-01-07T04:46:09Z,140.32,atm_withdrawal,GB,True,False
txn_0000263,card_00244,2026-01-02T05:52:15Z,64.73,entertainment,GB,True,False
txn_0000264,card_00257,2026-01-18T22:48:54Z,34.76,entertainment,SG,False,False
txn_0000265,card_00672,2026-01-30T13:10:46Z,70.67,utilities,DE,True,False
txn_0000266,card_00360,2026-01-16T15:38:50Z,125.29,atm_withdrawal,IN,True,False
txn_0000267,card_00420,2026-01-13T13:08:30Z,315.03,online_retail,GB,True,False
txn_0000268,card_00577,2026-01-17T09:56:42Z,73.82,entertainment,DE,False,False
txn_0000269,card_00746,2026-01-11T22:53:15Z,155.96,entertainment,AE,False,False
txn_0000270,card_00783,2026-01-24T09:17:52Z,33.34,pharmacy,SG,True,False
txn_0000271,card_00753,2026-01-16T13:48:41Z,141.55,electronics,AE,True,False
txn_0000272,card_00127,2026-01-20T06:39:56Z,19.81,fuel,AE,True,False
txn_0000273,card_00393,2026-01-27T11:53:30Z,34.11,travel,IN,False,False
txn_0000274,card_00742,2026-01-14T18:17:10Z,83.56,pharmacy,US,True,False
txn_0000275,card_00824,2026-01-14T23:31:13Z,63.25,fuel,DE,True,False
txn_0000276,card_00518,2026-01-11T19:56:09Z,333.35,restaurant,GB,True,False
txn_0000277,card_00310,2026-01-13T11:40:57Z,24.47,electronics,IN,False,False
txn_0000278,card_00729,2026-01-04T10:24:57Z,36.8,entertainment,AE,True,False
txn_0000279,card_00781,2026-01-30T11:30:25Z,14.33,entertainment,GB,False,False
txn_0000280,card_00816,2026-01-08T13:41:06Z,111.28,fuel,IN,False,False
txn_0000281,card_00358,2026-01-14T14:15:39Z,50.81,grocery,SG,False,False
txn_0000282,card_00577,2026-01-12T10:28:34Z,38.93,fuel,IN,False,False
txn_0000283,card_00330,2026-01-01T04:55:22Z,11.44,entertainment,AE,True,False
txn_0000284,card_00121,2026-01-26T06:55:30Z,162.43,grocery,AE,False,False
txn_0000285,card_00887,2026-01-15T02:59:27Z,59.74,restaurant,US,False,False
txn_0000286,card_00034,2026-01-09T12:32:54Z,34.29,travel,IN,True,False
txn_0000287,card_00550,2026-01-09T23:23:16Z,28.05,utilities,GB,True,False
txn_0000288,card_00581,2026-01-11T04:58:38Z,31.09,utilities,US,False,False
txn_0000289,card_00381,2026-01-02T10:01:16Z,39.93,grocery,US,True,False
txn_0000290,card_00836,2026-01-17T16:50:55Z,101.84,online_retail,GB,False,False
txn_0000291,card_00286,2026-01-06T22:16:26Z,207.66,atm_withdrawal,AE,False,False
txn_0000292,card_00642,2026-01-25T19:30:14Z,17.34,entertainment,AE,False,False
txn_0000293,card_00794,2026-01-08T06:35:39Z,56.03,utilities,GB,False,False
txn_0000294,card_00802,2026-01-24T05:47:07Z,41.51,utilities,GB,True,False
txn_0000295,card_00078,2026-01-24T19:25:02Z,732.75,electronics,SG,True,True
txn_0000296,card_00541,2026-01-24T03:33:07Z,112.63,utilities,SG,True,False
txn_0000297,card_00051,2026-01-27T14:17:02Z,14.83,atm_withdrawal,AE,True,False
txn_0000298,card_00515,2026-01-19T16:51:53Z,21.27,electronics,IN,True,False
txn_0000299,card_00496,2026-01-03T08:26:26Z,102.08,online_retail,SG,True,False
txn_0000300,card_00257,2026-01-12T14:40:41Z,112.42,online_retail,AE,False,False
txn_0000301,card_00017,2026-01-09T18:03:41Z,63.76,entertainment,IN,True,False
txn_0000302,card_00380,2026-01-15T16:14:34Z,8.74,electronics,IN,True,False
txn_0000303,card_00813,2026-01-21T08:36:47Z,70.67,online_retail,GB,True,True
txn_0000304,card_00001,2026-01-10T20:38:17Z,10.6,grocery,US,False,False
txn_0000305,card_00489,2026-01-02T17:09:27Z,140.87,restaurant,GB,False,False
txn_0000306,card_00222,2026-01-28T00:38:33Z,29.98,restaurant,IN,True,False
txn_0000307,card_00806,2026-01-23T20:12:37Z,84.19,pharmacy,IN,True,False
txn_0000308,card_00648,2026-01-26T04:18:08Z,40.19,fuel,AE,False,False
txn_0000309,card_00415,2026-01-03T08:37:17Z,122.02,electronics,DE,True,False
txn_0000310,card_00518,2026-01-10T21:17:59Z,24.49,fuel,AE,True,False
txn_0000311,card_00465,2026-01-04T15:18:43Z,389.6,atm_withdrawal,IN,True,False
txn_0000312,card_00771,2026-01-07T20:22:57Z,226.53,travel,DE,True,False
txn_0000313,card_00658,2026-01-28T11:00:06Z,283.36,atm_withdrawal,US,True,False
txn_0000314,card_00701,2026-01-13T08:17:23Z,60.97,online_retail,DE,True,False
txn_0000315,card_00783,2026-01-05T09:20:55Z,18.82,travel,US,False,False
txn_0000316,card_00368,2026-01-27T01:57:06Z,419.94,pharmacy,DE,True,False
txn_0000317,card_00036,2026-01-30T16:28:59Z,164.14,utilities,US,True,False
txn_0000318,card_00534,2026-01-09T23:06:16Z,76.81,electronics,GB,False,False
txn_0000319,card_00847,2026-01-05T15:13:49Z,134.33,fuel,IN,False,False
txn_0000320,card_00632,2026-01-18T04:48:39Z,17.0,entertainment,US,False,False
txn_0000321,card_00388,2026-01-13T10:24:32Z,229.83,utilities,DE,True,False
txn_0000322,card_00067,2026-01-04T01:55:18Z,64.02,electronics,US,False,False
txn_0000323,card_00288,2026-01-06T14:56:00Z,56.53,grocery,AE,True,False
txn_0000324,card_00214,2026-01-16T14:50:47Z,55.73,grocery,US,False,False
